,STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AT1,AT2,AT3,AT4,AT5,AU1,AU2,AW1,AW2,AW3,AW4,GA1,GA2,GA3,GD1,GD2,GD3,GE1,GF1,MA1,MV1,MW1,OC1,REM,EQD
0,72073800267,2022-01-01T00:15:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0041,1","00305,1,9,N","016093,1,9,9","+0220,1","+0210,1","99999,9",,,,,,,,,,,,,,,"4,99,1,+00305,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10169,1,99999,9",,,"0077,1",MET067METAR KTVI 010015Z AUTO 21008G15KT 10SM OVC010 22/21 A3003 RMK AO2=,
1,72073800267,2022-01-01T00:35:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0046,1","00305,1,9,N","016093,1,9,9","+0220,1","+0200,1","99999,9",,,,,,,,,,,,,,,"4,99,1,+00305,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10173,1,99999,9",,,"0072,1",MET067METAR KTVI 010035Z AUTO 21009G14KT 10SM OVC010 22/20 A3004 RMK AO2=,
2,72073800267,2022-01-01T00:55:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0041,1","00305,1,9,N","016093,1,9,9","+0220,1","+0210,1","99999,9",,,,,,,,,,,,,,,"4,99,1,+00305,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10173,1,99999,9",,,,MET064METAR KTVI 010055Z AUTO 21008KT 10SM OVC010 22/21 A3004 RMK AO2=,
3,72073800267,2022-01-01T01:15:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0046,1","00305,1,9,N","016093,1,9,9","+0220,1","+0200,1","99999,9",,,,,,,,,,,,,,,"4,99,1,+00305,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10173,1,99999,9",,,,MET064METAR KTVI 010115Z AUTO 21009KT 10SM OVC010 22/20 A3004 RMK AO2=,
4,72073800267,2022-01-01T01:35:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0046,1","00305,1,9,N","016093,1,9,9","+0220,1","+0200,1","99999,9",,,,,,,,,,,,,,,"4,99,1,+00305,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10173,1,99999,9",,,,MET064METAR KTVI 010135Z AUTO 21009KT 10SM OVC010 22/20 A3004 RMK AO2=,
5,72073800267,2022-01-01T01:55:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0036,1","00305,1,9,N","016093,1,9,9","+0220,1","+0200,1","99999,9",,,,,,,,,,,,,,,"4,99,1,+00305,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10173,1,99999,9",,,,MET064METAR KTVI 010155Z AUTO 21007KT 10SM OVC010 22/20 A3004 RMK AO2=,
6,72073800267,2022-01-01T02:15:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0041,1","00366,1,9,N","016093,1,9,9","+0220,1","+0200,1","99999,9",,,,,,,,,,,,,,,"4,99,1,+00366,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9","10173,1,99999,9",,,,MET064METAR KTVI 010215Z AUTO 21008KT 10SM OVC012 22/20 A3004 RMK AO2=,
7,72073800267,2022-01-01T02:35:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0036,1","00366,1,9,N","011265,1,9,9","+0220,1","+0200,1","99999,9",,,,,,,,,,,,,,,"3,99,1,+00366,1,9","4,99,1,+00488,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9","10173,1,99999,9",,,,MET070METAR KTVI 010235Z AUTO 21007KT 7SM BKN012 OVC016 22/20 A3004 RMK AO2=,
8,72073800267,2022-01-01T02:55:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0031,1","00335,1,9,N","016093,1,9,9","+0210,1","+0200,1","99999,9",,,,,,,,,,,,,,,"3,99,1,+00335,1,9","4,99,1,+00518,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9","10176,1,99999,9",,,,MET071METAR KTVI 010255Z AUTO 21006KT 10SM BKN011 OVC017 21/20 A3005 RMK AO2=,
9,72073800267,2022-01-01T03:15:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"200,1,N,0036,1","00518,1,9,N","016093,1,9,9","+0210,1","+0200,1","99999,9",,,,,,,,,,,,,,,"2,99,1,+00335,1,9","4,99,1,+00518,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00335,1,99,9,99,9","10176,1,99999,9",,,,MET071METAR KTVI 010315Z AUTO 20007KT 10SM SCT011 OVC017 21/20 A3005 RMK AO2=,
10,72073800267,2022-01-01T03:35:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"200,1,N,0026,1","00640,1,9,N","016093,1,9,9","+0210,1","+0200,1","99999,9",,,,,,,,,,,,,,,"2,99,1,+00274,1,9","2,99,1,+00366,1,9","3,99,1,+00640,1,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10176,1,99999,9",,,,MET078METAR KTVI 010335Z AUTO 20005KT 10SM SCT009 SCT012 BKN021 21/20 A3005 RMK AO2=,
11,72073800267,2022-01-01T03:55:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"200,1,N,0026,1","00274,1,9,N","016093,1,9,9","+0210,1","+0200,1","99999,9",,,,,,,,,,,,,,,"3,99,1,+00274,1,9","4,99,1,+00366,1,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10179,1,99999,9",,,,MET071METAR KTVI 010355Z AUTO 20005KT 10SM BKN009 OVC012 21/20 A3006 RMK AO2=,
12,72073800267,2022-01-01T04:15:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0021,1","00274,1,9,N","016093,1,9,9","+0210,1","+0200,1","99999,9",,,,,,,,,,,,,,,"4,99,1,+00274,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10179,1,99999,9",,,,MET064METAR KTVI 010415Z AUTO 21004KT 10SM OVC009 21/20 A3006 RMK AO2=,
13,72073800267,2022-01-01T04:35:00,4,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,99999,V020,"210,1,N,0026,1","00274,1,9,N","011265,1,9,9","+0210,1","+0200,1","99999,9",,,,,,,,,,,,,,,"4,99,1,+00274,1,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10179,1,99999,9",,,,MET063METAR KTVI 010435Z AUTO 21005KT 7SM OVC009 21/20 A3006 RMK AO2=,
14,72073800267,2022-01-01T04:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"190,5,N,0031,5","00274,5,M,N","011265,5,N,5","+0210,C","+0200,C","99999,9",,,,,,"1,0,02,0,0,1,5",,"61,5",,,,"07,5,+00274,5,99,9","08,5,+00396,5,99,9",,"3,99,1,+00274,5,9","4,99,1,+00396,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10176,5,10080,5",,"61,5",,MET08612/31/21 23:55:02 METAR KTVI 010455Z 19006KT 7SM -RA BKN009 OVC013 21/20 A3005 RMK AO2,R01    217TMP046R02    207DPT046
15,72073800267,2022-01-01T05:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"200,5,N,0031,5","00457,5,M,N","011265,5,N,5","+0210,5","+0200,5","99999,9",,,,,,,,,,,,"04,5,+00274,5,99,9","07,5,+00457,5,99,9","07,5,+00610,5,99,9","2,99,1,+00274,5,9","3,99,1,+00457,5,9","3,99,1,+00610,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10176,5,10080,5",,,,MET08901/01/22 00:15:02 METAR KTVI 010515Z 20006KT 7SM SCT009 BKN015 BKN020 21/20 A3005 RMK AO2,
16,72073800267,2022-01-01T05:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0021,5","00274,5,M,N","008047,5,N,5","+0210,5","+0200,5","99999,9",,,,,,"0,0,00,1,0,1,5",,"10,5",,,,"07,5,+00274,5,99,9","08,5,+00457,5,99,9",,"3,99,1,+00274,5,9","4,99,1,+00457,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10176,5,10080,5",,,,MET08501/01/22 00:35:02 METAR KTVI 010535Z 21004KT 5SM BR BKN009 OVC015 21/20 A3005 RMK AO2,
17,72073800267,2022-01-01T05:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"220,5,N,0026,5","00183,5,M,N","008047,5,N,5","+0210,C","+0210,C","99999,9",,,,,,"2,0,01,0,0,1,5",,"52,5",,,,"08,5,+00183,5,99,9",,,"4,99,1,+00183,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10176,5,10080,5",,"55,5",,MET07801/01/22 00:55:02 METAR KTVI 010555Z 22005KT 5SM DZ OVC006 21/21 A3005 RMK AO2,R01    217TMP046R02    217DPT046
18,72073800267,2022-01-01T06:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"200,5,N,0036,5","00183,5,M,N","011265,5,N,5","+0210,5","+0200,5","99999,9",,,,,,"1,0,01,0,0,1,5",,"51,5",,,,"08,5,+00183,5,99,9",,,"4,99,1,+00183,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10173,5,10077,5",,"51,5",,MET07901/01/22 01:15:02 METAR KTVI 010615Z 20007KT 7SM -DZ OVC006 21/20 A3004 RMK AO2,
19,72073800267,2022-01-01T06:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"220,5,N,0031,5","00183,5,M,N","016093,5,N,5","+0210,5","+0200,5","99999,9",,,,,,"1,0,01,0,0,1,5",,"51,5",,,,"08,5,+00183,5,99,9",,,"4,99,1,+00183,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10173,5,10077,5",,"51,5",,MET08001/01/22 01:35:02 METAR KTVI 010635Z 22006KT 10SM -DZ OVC006 21/20 A3004 RMK AO2,
20,72073800267,2022-01-01T06:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0031,5","00183,5,M,N","011265,5,N,5","+0210,C","+0200,C","99999,9",,,,,,,,,,,,"08,5,+00183,5,99,9",,,"4,99,1,+00183,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00183,1,99,9,99,9","10173,5,10077,5",,,,MET07501/01/22 01:55:02 METAR KTVI 010655Z 21006KT 7SM OVC006 21/20 A3004 RMK AO2,R01    217TMP046R02    207DPT046
21,72073800267,2022-01-01T07:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0036,5","00244,5,M,N","016093,5,N,5","+0210,5","+0200,5","99999,9",,,,,,,,,,,,"07,5,+00244,5,99,9","08,5,+00457,5,99,9",,"3,99,1,+00244,5,9","4,99,1,+00457,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10173,5,10077,5",,,,MET08301/01/22 02:15:02 METAR KTVI 010715Z 21007KT 10SM BKN008 OVC015 21/20 A3004 RMK AO2,
22,72073800267,2022-01-01T07:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0026,5","00244,5,M,N","016093,5,N,5","+0210,5","+0200,5","99999,9",,,,,,,,,,,,"07,5,+00244,5,99,9","08,5,+00518,5,99,9",,"3,99,1,+00244,5,9","4,99,1,+00518,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10173,5,10077,5",,,,MET08301/01/22 02:35:02 METAR KTVI 010735Z 21005KT 10SM BKN008 OVC017 21/20 A3004 RMK AO2,
23,72073800267,2022-01-01T07:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0036,5","00244,5,M,N","016093,5,N,5","+0210,C","+0200,C","99999,9",,,,,,,,,,,,"07,5,+00244,5,99,9","07,5,+00366,5,99,9","08,5,+00518,5,99,9","3,99,1,+00244,5,9","3,99,1,+00366,5,9","4,99,1,+00518,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10173,5,10077,5",,,,MET09001/01/22 02:55:02 METAR KTVI 010755Z 21007KT 10SM BKN008 BKN012 OVC017 21/20 A3004 RMK AO2,R01    217TMP046R02    207DPT046
24,72073800267,2022-01-01T08:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0026,5","00244,5,M,N","016093,5,N,5","+0210,5","+0200,5","99999,9",,,,,,,,,,,,"07,5,+00244,5,99,9","08,5,+00457,5,99,9",,"3,99,1,+00244,5,9","4,99,1,+00457,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10169,5,10073,5",,,,MET08301/01/22 03:15:02 METAR KTVI 010815Z 21005KT 10SM BKN008 OVC015 21/20 A3003 RMK AO2,
25,72073800267,2022-01-01T08:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0031,5","00244,5,M,N","016093,5,N,5","+0210,5","+0200,5","99999,9",,,,,,,,,,,,"08,5,+00244,5,99,9",,,"4,99,1,+00244,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10169,5,10073,5",,,,MET07601/01/22 03:35:02 METAR KTVI 010835Z 21006KT 10SM OVC008 21/20 A3003 RMK AO2,
26,72073800267,2022-01-01T08:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0026,5","00305,5,M,N","016093,5,N,5","+0210,C","+0200,C","99999,9",,,,,,,,,,,,"08,5,+00305,5,99,9",,,"4,99,1,+00305,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10169,5,10073,5",,,,MET07601/01/22 03:55:02 METAR KTVI 010855Z 21005KT 10SM OVC010 21/20 A3003 RMK AO2,R01    217TMP046R02    207DPT046
27,72073800267,2022-01-01T09:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"220,5,N,0031,5","00305,5,M,N","016093,5,N,5","+0210,5","+0190,5","99999,9",,,,,,,,,,,,"07,5,+00305,5,99,9","08,5,+00488,5,99,9",,"3,99,1,+00305,5,9","4,99,1,+00488,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10169,5,10073,5",,,,MET08301/01/22 04:15:02 METAR KTVI 010915Z 22006KT 10SM BKN010 OVC016 21/19 A3003 RMK AO2,
28,72073800267,2022-01-01T09:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"200,5,N,0026,5","00244,5,M,N","016093,5,N,5","+0210,5","+0200,5","99999,9",,,,,,,,,,,,"08,5,+00244,5,99,9",,,"4,99,1,+00244,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10166,5,10070,5",,,,MET07601/01/22 04:35:02 METAR KTVI 010935Z 20005KT 10SM OVC008 21/20 A3002 RMK AO2,
29,72073800267,2022-01-01T09:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0026,5","00244,5,M,N","016093,5,N,5","+0210,C","+0190,C","99999,9",,,,,,,,,,,,"08,5,+00244,5,99,9",,,"4,99,1,+00244,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10166,5,10070,5",,,,MET07601/01/22 04:55:02 METAR KTVI 010955Z 21005KT 10SM OVC008 21/19 A3002 RMK AO2,R01    217TMP046R02    197DPT046
30,72073800267,2022-01-01T10:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"220,5,N,0026,5","00244,5,M,N","016093,5,N,5","+0210,5","+0190,5","99999,9",,,,,,,,,,,,"08,5,+00244,5,99,9",,,"4,99,1,+00244,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10166,5,10070,5",,,,MET07601/01/22 05:15:02 METAR KTVI 011015Z 22005KT 10SM OVC008 21/19 A3002 RMK AO2,
31,72073800267,2022-01-01T10:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"220,5,N,0031,5","00244,5,M,N","016093,5,N,5","+0210,5","+0190,5","99999,9",,,,,,,,,,,,"07,5,+00244,5,99,9","08,5,+00427,5,99,9",,"3,99,1,+00244,5,9","4,99,1,+00427,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10169,5,10073,5",,,,MET08301/01/22 05:35:02 METAR KTVI 011035Z 22006KT 10SM BKN008 OVC014 21/19 A3003 RMK AO2,
32,72073800267,2022-01-01T10:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"200,5,N,0031,5","00366,5,M,N","016093,5,N,5","+0200,C","+0190,C","99999,9",,,,,,,,,,,,"08,5,+00366,5,99,9",,,"4,99,1,+00366,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9","10166,5,10070,5",,,,MET07601/01/22 05:55:02 METAR KTVI 011055Z 20006KT 10SM OVC012 20/19 A3002 RMK AO2,R01    207TMP046R02    197DPT046
33,72073800267,2022-01-01T11:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"200,5,N,0021,5","00427,5,M,N","016093,5,N,5","+0200,5","+0190,5","99999,9",,,,,,,,,,,,"04,5,+00274,5,99,9","08,5,+00427,5,99,9",,"2,99,1,+00274,5,9","4,99,1,+00427,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10166,5,10070,5",,,,MET08301/01/22 06:15:02 METAR KTVI 011115Z 20004KT 10SM SCT009 OVC014 20/19 A3002 RMK AO2,
34,72073800267,2022-01-01T11:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"190,5,N,0026,5","00366,5,M,N","016093,5,N,5","+0200,5","+0190,5","99999,9",,,,,,,,,,,,"08,5,+00366,5,99,9",,,"4,99,1,+00366,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9","10166,5,10070,5",,,,MET07601/01/22 06:35:02 METAR KTVI 011135Z 19005KT 10SM OVC012 20/19 A3002 RMK AO2,
35,72073800267,2022-01-01T11:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"190,5,N,0026,5","00366,5,M,N","016093,5,N,5","+0200,C","+0180,C","99999,9",,,,,,,,,,,,"07,5,+00366,5,99,9",,,"3,99,1,+00366,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00366,1,99,9,99,9","10166,5,10070,5",,,,MET07601/01/22 06:55:02 METAR KTVI 011155Z 19005KT 10SM BKN012 20/18 A3002 RMK AO2,R01    207TMP046R02    187DPT046
36,72073800267,2022-01-01T12:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0200,5","+0180,5","99999,9",,,,,,,,,,,,"04,5,+00305,5,99,9","04,5,+00427,5,99,9",,"2,99,1,+00305,5,9","2,99,1,+00427,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00305,1,99,9,99,9","10169,5,10073,5",,,,MET08301/01/22 07:15:02 METAR KTVI 011215Z 21006KT 10SM SCT010 SCT014 20/18 A3003 RMK AO2,D01      0ADE726
37,72073800267,2022-01-01T12:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0021,5","00244,5,M,N","016093,5,N,5","+0200,5","+0180,5","99999,9",,,,,,,,,,,,"07,5,+00244,5,99,9",,,"3,99,1,+00244,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00244,1,99,9,99,9","10169,5,10073,5",,,,MET07601/01/22 07:35:02 METAR KTVI 011235Z 21004KT 10SM BKN008 20/18 A3003 RMK AO2,
38,72073800267,2022-01-01T12:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"190,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0200,C","+0180,C","99999,9",,,,,,,,,,,,"04,5,+00244,5,99,9",,,"2,99,1,+00244,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00244,1,99,9,99,9","10169,5,10073,5",,,,MET07601/01/22 07:55:02 METAR KTVI 011255Z 19005KT 10SM SCT008 20/18 A3003 RMK AO2,R01    207TMP046R02    187DPT046D01      0ADE726
39,72073800267,2022-01-01T13:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"200,5,N,0026,5","22000,5,9,N","011265,5,N,5","+0200,5","+0180,5","99999,9",,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10169,5,10073,5",,,,MET07201/01/22 08:15:02 METAR KTVI 011315Z 20005KT 7SM CLR 20/18 A3003 RMK AO2,
40,72073800267,2022-01-01T13:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"180,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0200,5","+0180,5","99999,9",,,,,,,,,,,,"04,5,+00213,5,99,9",,,"2,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00213,1,99,9,99,9","10173,5,10077,5",,,,MET07601/01/22 08:35:02 METAR KTVI 011335Z 18004KT 10SM SCT007 20/18 A3004 RMK AO2,D01      0ADE726
41,72073800267,2022-01-01T13:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0031,5","00213,5,M,N","016093,5,N,5","+0200,C","+0180,C","99999,9",,,,,,,,,,,,"07,5,+00213,5,99,9",,,"3,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10176,5,10080,5",,,,MET07601/01/22 08:55:02 METAR KTVI 011355Z 21006KT 10SM BKN007 20/18 A3005 RMK AO2,R01    207TMP046R02    187DPT046
42,72073800267,2022-01-01T14:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"200,5,N,0036,5","00213,5,M,N","016093,5,N,5","+0200,5","+0180,5","99999,9",,,,,,,,,,,,"08,5,+00213,5,99,9",,,"4,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9","10179,5,10083,5",,,,MET07601/01/22 09:15:02 METAR KTVI 011415Z 20007KT 10SM OVC007 20/18 A3006 RMK AO2,
43,72073800267,2022-01-01T14:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0041,5","00274,5,M,N","016093,5,N,5","+0210,5","+0180,5","99999,9",,,,,,,,,,,,"07,5,+00274,5,99,9",,,"3,99,1,+00274,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00274,1,99,9,99,9","10179,5,10083,5",,,,MET07601/01/22 09:35:02 METAR KTVI 011435Z 21008KT 10SM BKN009 21/18 A3006 RMK AO2,
44,72073800267,2022-01-01T14:55:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"200,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0220,C","+0180,C","99999,9",,,,,,,,,,,,"04,5,+00274,5,99,9","04,5,+00427,5,99,9",,"2,99,1,+00274,5,9","2,99,1,+00427,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00274,1,99,9,99,9","10179,5,10083,5",,,"0082,5",MET08601/01/22 09:55:02 METAR KTVI 011455Z 20009G16KT 10SM SCT009 SCT014 22/18 A3006 RMK AO2,R01    227TMP046R02    187DPT046D01      0ADE726
45,72073800267,2022-01-01T15:15:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"200,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0220,5","+0180,5","99999,9",,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10179,5,10083,5",,,"0077,5",MET07601/01/22 10:15:02 METAR KTVI 011515Z 20008G15KT 10SM CLR 22/18 A3006 RMK AO2,
46,72073800267,2022-01-01T15:35:00,7,30.902,-83.881,80.2,"THOMASVILLE REGIONAL AIRPORT, GA US",FM-15,KTVI ,V020,"210,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0230,5","+0180,5","99999,9",,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10179,5,10083,5",,,"0072,5",MET07601/01/22 10:35:02 METAR KTVI 011535Z 21009G14KT 10SM CLR 23/18 A3006 RMK AO2,
